,regYear,regMonth,salesVolume,province,model
27,2018,4,321,辽宁,d4efbebb087fd03f
24,2018,1,359,辽宁,da457d15788fe8ee
25,2018,2,232,辽宁,da457d15788fe8ee
26,2018,3,473,辽宁,da457d15788fe8ee
27,2018,4,477,辽宁,da457d15788fe8ee
24,2018,1,257,辽宁,dff803b4024d261d
25,2018,2,190,辽宁,dff803b4024d261d
26,2018,3,317,辽宁,dff803b4024d261d
27,2018,4,316,辽宁,dff803b4024d261d
24,2018,1,719,辽宁,ea489c253676aafc
25,2018,2,740,辽宁,ea489c253676aafc
26,2018,3,1223,辽宁,ea489c253676aafc
27,2018,4,1243,辽宁,ea489c253676aafc
24,2018,1,393,辽宁,ef76a85c4b39f693
25,2018,2,317,辽宁,ef76a85c4b39f693
26,2018,3,520,辽宁,ef76a85c4b39f693
27,2018,4,526,辽宁,ef76a85c4b39f693
24,2018,1,124,辽宁,f270f6a489c6a9d7
25,2018,2,155,辽宁,f270f6a489c6a9d7
26,2018,3,185,辽宁,f270f6a489c6a9d7
27,2018,4,179,辽宁,f270f6a489c6a9d7
24,2018,1,96,辽宁,f5d69960089c3614
25,2018,2,75,辽宁,f5d69960089c3614
26,2018,3,133,辽宁,f5d69960089c3614
27,2018,4,136,辽宁,f5d69960089c3614
24,2018,1,67,辽宁,f8a6975573af1b33
25,2018,2,51,辽宁,f8a6975573af1b33
26,2018,3,121,辽宁,f8a6975573af1b33
27,2018,4,120,辽宁,f8a6975573af1b33
24,2018,1,135,辽宁,fc32b1a017b34efe
25,2018,2,99,辽宁,fc32b1a017b34efe
26,2018,3,211,辽宁,fc32b1a017b34efe
27,2018,4,211,辽宁,fc32b1a017b34efe
24,2018,1,314,辽宁,fde95ea242abd896
25,2018,2,242,辽宁,fde95ea242abd896
26,2018,3,518,辽宁,fde95ea242abd896
27,2018,4,525,辽宁,fde95ea242abd896
24,2018,1,295,辽宁,feabbf46658382b9
25,2018,2,184,辽宁,feabbf46658382b9
26,2018,3,358,辽宁,feabbf46658382b9
27,2018,4,356,辽宁,feabbf46658382b9
24,2018,1,285,重庆,02aab221aabc03b9
25,2018,2,219,重庆,02aab221aabc03b9
26,2018,3,251,重庆,02aab221aabc03b9
27,2018,4,253,重庆,02aab221aabc03b9
24,2018,1,94,重庆,04e66e578f653ab9
25,2018,2,82,重庆,04e66e578f653ab9
26,2018,3,127,重庆,04e66e578f653ab9
27,2018,4,131,重庆,04e66e578f653ab9
24,2018,1,341,重庆,06880909932890ca
25,2018,2,156,重庆,06880909932890ca
26,2018,3,338,重庆,06880909932890ca
27,2018,4,335,重庆,06880909932890ca
24,2018,1,548,重庆,0797526c057dcf5b
25,2018,2,444,重庆,0797526c057dcf5b
26,2018,3,712,重庆,0797526c057dcf5b
27,2018,4,739,重庆,0797526c057dcf5b
24,2018,1,123,重庆,12f8b7e14947c34d
25,2018,2,74,重庆,12f8b7e14947c34d
26,2018,3,158,重庆,12f8b7e14947c34d
27,2018,4,159,重庆,12f8b7e14947c34d
24,2018,1,17,重庆,17363f08d683d52b
25,2018,2,-51,重庆,17363f08d683d52b
26,2018,3,-12,重庆,17363f08d683d52b
27,2018,4,-22,重庆,17363f08d683d52b
24,2018,1,281,重庆,17bc272c93f19d56
25,2018,2,274,重庆,17bc272c93f19d56
26,2018,3,274,重庆,17bc272c93f19d56
27,2018,4,279,重庆,17bc272c93f19d56
24,2018,1,508,重庆,212083a9246d2fd3
25,2018,2,188,重庆,212083a9246d2fd3
26,2018,3,404,重庆,212083a9246d2fd3
27,2018,4,403,重庆,212083a9246d2fd3
24,2018,1,543,重庆,28e29f2c03dcd84c
25,2018,2,249,重庆,28e29f2c03dcd84c
26,2018,3,417,重庆,28e29f2c03dcd84c
27,2018,4,424,重庆,28e29f2c03dcd84c
24,2018,1,855,重庆,2a2ab41f8f6ff1cb
25,2018,2,381,重庆,2a2ab41f8f6ff1cb
26,2018,3,741,重庆,2a2ab41f8f6ff1cb
27,2018,4,730,重庆,2a2ab41f8f6ff1cb
24,2018,1,228,重庆,2d0d2c3403909fdb
25,2018,2,130,重庆,2d0d2c3403909fdb
26,2018,3,179,重庆,2d0d2c3403909fdb
27,2018,4,179,重庆,2d0d2c3403909fdb
24,2018,1,46,重庆,346393c2c6305fb1
25,2018,2,-32,重庆,346393c2c6305fb1
26,2018,3,24,重庆,346393c2c6305fb1
27,2018,4,14,重庆,346393c2c6305fb1
24,2018,1,129,重庆,37aa9169b575ef79
25,2018,2,97,重庆,37aa9169b575ef79
26,2018,3,246,重庆,37aa9169b575ef79
27,2018,4,247,重庆,37aa9169b575ef79
24,2018,1,106,重庆,3c974920a76ac9c1
25,2018,2,66,重庆,3c974920a76ac9c1
26,2018,3,123,重庆,3c974920a76ac9c1
27,2018,4,123,重庆,3c974920a76ac9c1
24,2018,1,333,重庆,3d7554f1f56dd664
25,2018,2,299,重庆,3d7554f1f56dd664
26,2018,3,398,重庆,3d7554f1f56dd664
27,2018,4,398,重庆,3d7554f1f56dd664
24,2018,1,79,重庆,3e21824be728cbec
25,2018,2,63,重庆,3e21824be728cbec
26,2018,3,177,重庆,3e21824be728cbec
27,2018,4,163,重庆,3e21824be728cbec
24,2018,1,426,重庆,4a103c30d593fbbe
25,2018,2,344,重庆,4a103c30d593fbbe
26,2018,3,563,重庆,4a103c30d593fbbe
27,2018,4,574,重庆,4a103c30d593fbbe
24,2018,1,165,重庆,4f79773e600518a6
25,2018,2,-28,重庆,4f79773e600518a6
26,2018,3,40,重庆,4f79773e600518a6
27,2018,4,34,重庆,4f79773e600518a6
24,2018,1,553,重庆,54fc07138d70374c
25,2018,2,266,重庆,54fc07138d70374c
26,2018,3,365,重庆,54fc07138d70374c
27,2018,4,365,重庆,54fc07138d70374c
24,2018,1,86,重庆,5b1c11c3efed5312
25,2018,2,0,重庆,5b1c11c3efed5312
26,2018,3,16,重庆,5b1c11c3efed5312
27,2018,4,15,重庆,5b1c11c3efed5312
24,2018,1,142,重庆,5d7fb682edd0f937
25,2018,2,63,重庆,5d7fb682edd0f937
26,2018,3,141,重庆,5d7fb682edd0f937
27,2018,4,142,重庆,5d7fb682edd0f937
24,2018,1,1075,重庆,6155b214590c66e6
25,2018,2,547,重庆,6155b214590c66e6
26,2018,3,971,重庆,6155b214590c66e6
27,2018,4,978,重庆,6155b214590c66e6
24,2018,1,639,重庆,61e73e32ad101892
25,2018,2,346,重庆,61e73e32ad101892
26,2018,3,491,重庆,61e73e32ad101892
27,2018,4,485,重庆,61e73e32ad101892
24,2018,1,804,重庆,63065128401bb3ff
25,2018,2,543,重庆,63065128401bb3ff
26,2018,3,1219,重庆,63065128401bb3ff
27,2018,4,1220,重庆,63065128401bb3ff
24,2018,1,241,重庆,6858d6dfe680bdf7
25,2018,2,174,重庆,6858d6dfe680bdf7
26,2018,3,277,重庆,6858d6dfe680bdf7
27,2018,4,278,重庆,6858d6dfe680bdf7
24,2018,1,68,重庆,7023efdab9cedc03
25,2018,2,59,重庆,7023efdab9cedc03
26,2018,3,118,重庆,7023efdab9cedc03
27,2018,4,123,重庆,7023efdab9cedc03
24,2018,1,430,重庆,7245e0ee27b195cd
25,2018,2,279,重庆,7245e0ee27b195cd
26,2018,3,435,重庆,7245e0ee27b195cd
27,2018,4,446,重庆,7245e0ee27b195cd
24,2018,1,191,重庆,79de4e4b24c35b04
25,2018,2,79,重庆,79de4e4b24c35b04
26,2018,3,103,重庆,79de4e4b24c35b04
27,2018,4,96,重庆,79de4e4b24c35b04
24,2018,1,81,重庆,7a7885e2d7c00bcf
25,2018,2,107,重庆,7a7885e2d7c00bcf
26,2018,3,169,重庆,7a7885e2d7c00bcf
27,2018,4,167,重庆,7a7885e2d7c00bcf
24,2018,1,20,重庆,7aab7fca2470987e
25,2018,2,10,重庆,7aab7fca2470987e
26,2018,3,17,重庆,7aab7fca2470987e
27,2018,4,18,重庆,7aab7fca2470987e
24,2018,1,485,重庆,7cf283430b3b5e38
25,2018,2,361,重庆,7cf283430b3b5e38
26,2018,3,697,重庆,7cf283430b3b5e38
27,2018,4,708,重庆,7cf283430b3b5e38
24,2018,1,584,重庆,8c915fe4632fb9fa
25,2018,2,376,重庆,8c915fe4632fb9fa
26,2018,3,448,重庆,8c915fe4632fb9fa
27,2018,4,457,重庆,8c915fe4632fb9fa
24,2018,1,284,重庆,936168bd4850913d
25,2018,2,121,重庆,936168bd4850913d
26,2018,3,216,重庆,936168bd4850913d
27,2018,4,216,重庆,936168bd4850913d
24,2018,1,133,重庆,97f15de12cfabbd5
25,2018,2,80,重庆,97f15de12cfabbd5
26,2018,3,142,重庆,97f15de12cfabbd5
27,2018,4,138,重庆,97f15de12cfabbd5
24,2018,1,53,重庆,9c1c7ee8ebdda299
25,2018,2,0,重庆,9c1c7ee8ebdda299
26,2018,3,28,重庆,9c1c7ee8ebdda299
27,2018,4,21,重庆,9c1c7ee8ebdda299
24,2018,1,313,重庆,a207df29ec9583f0
25,2018,2,198,重庆,a207df29ec9583f0
26,2018,3,237,重庆,a207df29ec9583f0
27,2018,4,240,重庆,a207df29ec9583f0
24,2018,1,113,重庆,a28bb927b6fcb33c
25,2018,2,78,重庆,a28bb927b6fcb33c
26,2018,3,186,重庆,a28bb927b6fcb33c
27,2018,4,181,重庆,a28bb927b6fcb33c
24,2018,1,137,重庆,a432c483b5beb856
25,2018,2,40,重庆,a432c483b5beb856
26,2018,3,107,重庆,a432c483b5beb856
27,2018,4,105,重庆,a432c483b5beb856
24,2018,1,162,重庆,a9a43d1a7ecbe75d
25,2018,2,88,重庆,a9a43d1a7ecbe75d
26,2018,3,162,重庆,a9a43d1a7ecbe75d
27,2018,4,160,重庆,a9a43d1a7ecbe75d
24,2018,1,506,重庆,af6f4f548684e14d
25,2018,2,327,重庆,af6f4f548684e14d
26,2018,3,494,重庆,af6f4f548684e14d
27,2018,4,499,重庆,af6f4f548684e14d
24,2018,1,320,重庆,b25c4e2e3856af22
25,2018,2,39,重庆,b25c4e2e3856af22
26,2018,3,203,重庆,b25c4e2e3856af22
27,2018,4,195,重庆,b25c4e2e3856af22
24,2018,1,30,重庆,b4be3a4917289c82
25,2018,2,33,重庆,b4be3a4917289c82
26,2018,3,57,重庆,b4be3a4917289c82
27,2018,4,57,重庆,b4be3a4917289c82
24,2018,1,85,重庆,bb9fbec9a2833839
25,2018,2,80,重庆,bb9fbec9a2833839
26,2018,3,133,重庆,bb9fbec9a2833839
27,2018,4,135,重庆,bb9fbec9a2833839
24,2018,1,126,重庆,c06a2a387c0ee510
25,2018,2,138,重庆,c06a2a387c0ee510
26,2018,3,193,重庆,c06a2a387c0ee510
27,2018,4,199,重庆,c06a2a387c0ee510
24,2018,1,319,重庆,c6833cb891626c17
25,2018,2,165,重庆,c6833cb891626c17
26,2018,3,298,重庆,c6833cb891626c17
27,2018,4,298,重庆,c6833cb891626c17
24,2018,1,19,重庆,c6cd4e0e073f5ac2
25,2018,2,-77,重庆,c6cd4e0e073f5ac2
26,2018,3,23,重庆,c6cd4e0e073f5ac2
27,2018,4,18,重庆,c6cd4e0e073f5ac2
24,2018,1,194,重庆,cc21c7e91a3b5a0c
25,2018,2,102,重庆,cc21c7e91a3b5a0c
26,2018,3,202,重庆,cc21c7e91a3b5a0c
27,2018,4,204,重庆,cc21c7e91a3b5a0c
24,2018,1,536,重庆,cd5841d44fd7625e
25,2018,2,305,重庆,cd5841d44fd7625e
26,2018,3,436,重庆,cd5841d44fd7625e
27,2018,4,443,重庆,cd5841d44fd7625e
24,2018,1,660,重庆,d0f245b8781e3631
25,2018,2,269,重庆,d0f245b8781e3631
26,2018,3,825,重庆,d0f245b8781e3631
27,2018,4,856,重庆,d0f245b8781e3631
24,2018,1,618,重庆,d4efbebb087fd03f
25,2018,2,481,重庆,d4efbebb087fd03f
26,2018,3,610,重庆,d4efbebb087fd03f
27,2018,4,627,重庆,d4efbebb087fd03f
24,2018,1,211,重庆,da457d15788fe8ee
25,2018,2,119,重庆,da457d15788fe8ee
26,2018,3,223,重庆,da457d15788fe8ee
27,2018,4,228,重庆,da457d15788fe8ee
24,2018,1,407,重庆,dff803b4024d261d
25,2018,2,233,重庆,dff803b4024d261d
26,2018,3,402,重庆,dff803b4024d261d
27,2018,4,391,重庆,dff803b4024d261d
24,2018,1,271,重庆,ea489c253676aafc
25,2018,2,156,重庆,ea489c253676aafc
26,2018,3,292,重庆,ea489c253676aafc
27,2018,4,277,重庆,ea489c253676aafc
24,2018,1,155,重庆,ef76a85c4b39f693
25,2018,2,126,重庆,ef76a85c4b39f693
26,2018,3,208,重庆,ef76a85c4b39f693
27,2018,4,211,重庆,ef76a85c4b39f693
24,2018,1,296,重庆,f270f6a489c6a9d7
25,2018,2,288,重庆,f270f6a489c6a9d7
26,2018,3,285,重庆,f270f6a489c6a9d7
27,2018,4,261,重庆,f270f6a489c6a9d7
24,2018,1,148,重庆,f5d69960089c3614
25,2018,2,102,重庆,f5d69960089c3614
26,2018,3,148,重庆,f5d69960089c3614
27,2018,4,150,重庆,f5d69960089c3614
24,2018,1,343,重庆,f8a6975573af1b33
25,2018,2,211,重庆,f8a6975573af1b33
26,2018,3,382,重庆,f8a6975573af1b33
27,2018,4,375,重庆,f8a6975573af1b33
24,2018,1,570,重庆,fc32b1a017b34efe
25,2018,2,318,重庆,fc32b1a017b34efe
26,2018,3,694,重庆,fc32b1a017b34efe
27,2018,4,661,重庆,fc32b1a017b34efe
24,2018,1,145,重庆,fde95ea242abd896
25,2018,2,113,重庆,fde95ea242abd896
26,2018,3,194,重庆,fde95ea242abd896
27,2018,4,195,重庆,fde95ea242abd896
24,2018,1,2055,重庆,feabbf46658382b9
25,2018,2,1000,重庆,feabbf46658382b9
26,2018,3,1669,重庆,feabbf46658382b9
27,2018,4,1697,重庆,feabbf46658382b9
24,2018,1,286,陕西,02aab221aabc03b9
25,2018,2,155,陕西,02aab221aabc03b9
26,2018,3,238,陕西,02aab221aabc03b9
27,2018,4,239,陕西,02aab221aabc03b9
24,2018,1,173,陕西,04e66e578f653ab9
25,2018,2,132,陕西,04e66e578f653ab9
26,2018,3,203,陕西,04e66e578f653ab9
27,2018,4,210,陕西,04e66e578f653ab9
24,2018,1,322,陕西,06880909932890ca
25,2018,2,83,陕西,06880909932890ca
26,2018,3,245,陕西,06880909932890ca
27,2018,4,244,陕西,06880909932890ca
24,2018,1,413,陕西,0797526c057dcf5b
25,2018,2,293,陕西,0797526c057dcf5b
26,2018,3,524,陕西,0797526c057dcf5b
27,2018,4,530,陕西,0797526c057dcf5b
24,2018,1,492,陕西,12f8b7e14947c34d
25,2018,2,351,陕西,12f8b7e14947c34d
26,2018,3,986,陕西,12f8b7e14947c34d
27,2018,4,976,陕西,12f8b7e14947c34d
24,2018,1,103,陕西,17363f08d683d52b
25,2018,2,2,陕西,17363f08d683d52b
26,2018,3,91,陕西,17363f08d683d52b
27,2018,4,80,陕西,17363f08d683d52b
24,2018,1,2303,陕西,17bc272c93f19d56
25,2018,2,1328,陕西,17bc272c93f19d56
26,2018,3,1805,陕西,17bc272c93f19d56
27,2018,4,1795,陕西,17bc272c93f19d56
24,2018,1,852,陕西,212083a9246d2fd3
25,2018,2,504,陕西,212083a9246d2fd3
26,2018,3,856,陕西,212083a9246d2fd3
27,2018,4,888,陕西,212083a9246d2fd3
24,2018,1,820,陕西,28e29f2c03dcd84c
25,2018,2,467,陕西,28e29f2c03dcd84c
26,2018,3,645,陕西,28e29f2c03dcd84c
27,2018,4,654,陕西,28e29f2c03dcd84c
24,2018,1,793,陕西,2a2ab41f8f6ff1cb
25,2018,2,421,陕西,2a2ab41f8f6ff1cb
26,2018,3,725,陕西,2a2ab41f8f6ff1cb
27,2018,4,744,陕西,2a2ab41f8f6ff1cb
24,2018,1,337,陕西,2d0d2c3403909fdb
25,2018,2,241,陕西,2d0d2c3403909fdb
26,2018,3,300,陕西,2d0d2c3403909fdb
27,2018,4,300,陕西,2d0d2c3403909fdb
24,2018,1,175,陕西,346393c2c6305fb1
25,2018,2,26,陕西,346393c2c6305fb1
26,2018,3,96,陕西,346393c2c6305fb1
27,2018,4,100,陕西,346393c2c6305fb1
24,2018,1,630,陕西,37aa9169b575ef79
25,2018,2,472,陕西,37aa9169b575ef79
26,2018,3,850,陕西,37aa9169b575ef79
27,2018,4,848,陕西,37aa9169b575ef79
24,2018,1,364,陕西,3c974920a76ac9c1
25,2018,2,282,陕西,3c974920a76ac9c1
26,2018,3,363,陕西,3c974920a76ac9c1
27,2018,4,368,陕西,3c974920a76ac9c1
24,2018,1,497,陕西,3d7554f1f56dd664
25,2018,2,414,陕西,3d7554f1f56dd664
26,2018,3,630,陕西,3d7554f1f56dd664
27,2018,4,639,陕西,3d7554f1f56dd664
24,2018,1,91,陕西,3e21824be728cbec
25,2018,2,43,陕西,3e21824be728cbec
26,2018,3,182,陕西,3e21824be728cbec
27,2018,4,167,陕西,3e21824be728cbec
24,2018,1,569,陕西,4a103c30d593fbbe
25,2018,2,410,陕西,4a103c30d593fbbe
26,2018,3,936,陕西,4a103c30d593fbbe
27,2018,4,944,陕西,4a103c30d593fbbe
24,2018,1,456,陕西,4f79773e600518a6
25,2018,2,145,陕西,4f79773e600518a6
26,2018,3,257,陕西,4f79773e600518a6
27,2018,4,248,陕西,4f79773e600518a6
24,2018,1,360,陕西,54fc07138d70374c
25,2018,2,165,陕西,54fc07138d70374c
26,2018,3,250,陕西,54fc07138d70374c
27,2018,4,245,陕西,54fc07138d70374c
24,2018,1,84,陕西,5b1c11c3efed5312
25,2018,2,14,陕西,5b1c11c3efed5312
26,2018,3,61,陕西,5b1c11c3efed5312
27,2018,4,58,陕西,5b1c11c3efed5312
24,2018,1,146,陕西,5d7fb682edd0f937
25,2018,2,70,陕西,5d7fb682edd0f937
26,2018,3,138,陕西,5d7fb682edd0f937
27,2018,4,136,陕西,5d7fb682edd0f937
24,2018,1,1386,陕西,6155b214590c66e6
25,2018,2,652,陕西,6155b214590c66e6
26,2018,3,1263,陕西,6155b214590c66e6
27,2018,4,1291,陕西,6155b214590c66e6
24,2018,1,644,陕西,61e73e32ad101892
25,2018,2,358,陕西,61e73e32ad101892
26,2018,3,592,陕西,61e73e32ad101892
27,2018,4,602,陕西,61e73e32ad101892
24,2018,1,1093,陕西,63065128401bb3ff
25,2018,2,854,陕西,63065128401bb3ff
26,2018,3,1912,陕西,63065128401bb3ff
27,2018,4,1919,陕西,63065128401bb3ff
24,2018,1,216,陕西,6858d6dfe680bdf7
25,2018,2,165,陕西,6858d6dfe680bdf7
26,2018,3,223,陕西,6858d6dfe680bdf7
27,2018,4,225,陕西,6858d6dfe680bdf7
24,2018,1,115,陕西,7023efdab9cedc03
25,2018,2,62,陕西,7023efdab9cedc03
26,2018,3,149,陕西,7023efdab9cedc03
27,2018,4,151,陕西,7023efdab9cedc03
24,2018,1,1130,陕西,7245e0ee27b195cd
25,2018,2,728,陕西,7245e0ee27b195cd
26,2018,3,1044,陕西,7245e0ee27b195cd
27,2018,4,1061,陕西,7245e0ee27b195cd
24,2018,1,1095,陕西,79de4e4b24c35b04
25,2018,2,553,陕西,79de4e4b24c35b04
26,2018,3,840,陕西,79de4e4b24c35b04
27,2018,4,870,陕西,79de4e4b24c35b04
24,2018,1,234,陕西,7a7885e2d7c00bcf
25,2018,2,281,陕西,7a7885e2d7c00bcf
26,2018,3,487,陕西,7a7885e2d7c00bcf
27,2018,4,493,陕西,7a7885e2d7c00bcf
24,2018,1,60,陕西,7aab7fca2470987e
25,2018,2,15,陕西,7aab7fca2470987e
26,2018,3,28,陕西,7aab7fca2470987e
27,2018,4,27,陕西,7aab7fca2470987e
24,2018,1,778,陕西,7cf283430b3b5e38
25,2018,2,586,陕西,7cf283430b3b5e38
26,2018,3,1252,陕西,7cf283430b3b5e38
27,2018,4,1296,陕西,7cf283430b3b5e38
24,2018,1,1296,陕西,8c915fe4632fb9fa
25,2018,2,661,陕西,8c915fe4632fb9fa
26,2018,3,843,陕西,8c915fe4632fb9fa
27,2018,4,868,陕西,8c915fe4632fb9fa
24,2018,1,530,陕西,936168bd4850913d
25,2018,2,294,陕西,936168bd4850913d
26,2018,3,445,陕西,936168bd4850913d
27,2018,4,459,陕西,936168bd4850913d
24,2018,1,257,陕西,97f15de12cfabbd5
25,2018,2,189,陕西,97f15de12cfabbd5
26,2018,3,259,陕西,97f15de12cfabbd5
27,2018,4,256,陕西,97f15de12cfabbd5
24,2018,1,217,陕西,9c1c7ee8ebdda299
25,2018,2,48,陕西,9c1c7ee8ebdda299
26,2018,3,222,陕西,9c1c7ee8ebdda299
27,2018,4,206,陕西,9c1c7ee8ebdda299
24,2018,1,328,陕西,a207df29ec9583f0
25,2018,2,163,陕西,a207df29ec9583f0
26,2018,3,237,陕西,a207df29ec9583f0
27,2018,4,239,陕西,a207df29ec9583f0
24,2018,1,230,陕西,a28bb927b6fcb33c
25,2018,2,185,陕西,a28bb927b6fcb33c
26,2018,3,358,陕西,a28bb927b6fcb33c
27,2018,4,366,陕西,a28bb927b6fcb33c
24,2018,1,81,陕西,a432c483b5beb856
25,2018,2,56,陕西,a432c483b5beb856
26,2018,3,111,陕西,a432c483b5beb856
27,2018,4,110,陕西,a432c483b5beb856
24,2018,1,323,陕西,a9a43d1a7ecbe75d
25,2018,2,199,陕西,a9a43d1a7ecbe75d
26,2018,3,291,陕西,a9a43d1a7ecbe75d
27,2018,4,290,陕西,a9a43d1a7ecbe75d
24,2018,1,442,陕西,af6f4f548684e14d
25,2018,2,256,陕西,af6f4f548684e14d
26,2018,3,492,陕西,af6f4f548684e14d
27,2018,4,486,陕西,af6f4f548684e14d
24,2018,1,271,陕西,b25c4e2e3856af22
25,2018,2,105,陕西,b25c4e2e3856af22
26,2018,3,174,陕西,b25c4e2e3856af22
27,2018,4,164,陕西,b25c4e2e3856af22
24,2018,1,45,陕西,b4be3a4917289c82
25,2018,2,57,陕西,b4be3a4917289c82
26,2018,3,73,陕西,b4be3a4917289c82
27,2018,4,74,陕西,b4be3a4917289c82
24,2018,1,122,陕西,bb9fbec9a2833839
25,2018,2,93,陕西,bb9fbec9a2833839
26,2018,3,177,陕西,bb9fbec9a2833839
27,2018,4,178,陕西,bb9fbec9a2833839
24,2018,1,393,陕西,c06a2a387c0ee510
25,2018,2,338,陕西,c06a2a387c0ee510
26,2018,3,442,陕西,c06a2a387c0ee510
27,2018,4,458,陕西,c06a2a387c0ee510
24,2018,1,408,陕西,c6833cb891626c17
25,2018,2,213,陕西,c6833cb891626c17
26,2018,3,419,陕西,c6833cb891626c17
27,2018,4,427,陕西,c6833cb891626c17
24,2018,1,48,陕西,c6cd4e0e073f5ac2
25,2018,2,-78,陕西,c6cd4e0e073f5ac2
26,2018,3,226,陕西,c6cd4e0e073f5ac2
27,2018,4,209,陕西,c6cd4e0e073f5ac2
24,2018,1,325,陕西,cc21c7e91a3b5a0c
25,2018,2,187,陕西,cc21c7e91a3b5a0c
26,2018,3,332,陕西,cc21c7e91a3b5a0c
27,2018,4,331,陕西,cc21c7e91a3b5a0c
24,2018,1,617,陕西,cd5841d44fd7625e
25,2018,2,386,陕西,cd5841d44fd7625e
26,2018,3,581,陕西,cd5841d44fd7625e
27,2018,4,586,陕西,cd5841d44fd7625e
24,2018,1,514,陕西,d0f245b8781e3631
25,2018,2,203,陕西,d0f245b8781e3631
26,2018,3,439,陕西,d0f245b8781e3631
27,2018,4,432,陕西,d0f245b8781e3631
24,2018,1,1584,陕西,d4efbebb087fd03f
25,2018,2,1078,陕西,d4efbebb087fd03f
26,2018,3,1818,陕西,d4efbebb087fd03f
27,2018,4,1893,陕西,d4efbebb087fd03f
24,2018,1,347,陕西,da457d15788fe8ee
25,2018,2,198,陕西,da457d15788fe8ee
26,2018,3,312,陕西,da457d15788fe8ee
27,2018,4,314,陕西,da457d15788fe8ee
24,2018,1,199,陕西,dff803b4024d261d
25,2018,2,129,陕西,dff803b4024d261d
26,2018,3,202,陕西,dff803b4024d261d
27,2018,4,208,陕西,dff803b4024d261d
24,2018,1,1034,陕西,ea489c253676aafc
25,2018,2,671,陕西,ea489c253676aafc
26,2018,3,1115,陕西,ea489c253676aafc
27,2018,4,1119,陕西,ea489c253676aafc
24,2018,1,290,陕西,ef76a85c4b39f693
25,2018,2,200,陕西,ef76a85c4b39f693
26,2018,3,320,陕西,ef76a85c4b39f693
27,2018,4,332,陕西,ef76a85c4b39f693
24,2018,1,100,陕西,f270f6a489c6a9d7
25,2018,2,65,陕西,f270f6a489c6a9d7
26,2018,3,110,陕西,f270f6a489c6a9d7
27,2018,4,100,陕西,f270f6a489c6a9d7
24,2018,1,168,陕西,f5d69960089c3614
25,2018,2,99,陕西,f5d69960089c3614
26,2018,3,152,陕西,f5d69960089c3614
27,2018,4,154,陕西,f5d69960089c3614
24,2018,1,187,陕西,f8a6975573af1b33
25,2018,2,111,陕西,f8a6975573af1b33
26,2018,3,199,陕西,f8a6975573af1b33
27,2018,4,199,陕西,f8a6975573af1b33
24,2018,1,816,陕西,fc32b1a017b34efe
25,2018,2,398,陕西,fc32b1a017b34efe
26,2018,3,949,陕西,fc32b1a017b34efe
27,2018,4,950,陕西,fc32b1a017b34efe
24,2018,1,195,陕西,fde95ea242abd896
25,2018,2,152,陕西,fde95ea242abd896
26,2018,3,245,陕西,fde95ea242abd896
27,2018,4,248,陕西,fde95ea242abd896
24,2018,1,1214,陕西,feabbf46658382b9
25,2018,2,621,陕西,feabbf46658382b9
26,2018,3,1142,陕西,feabbf46658382b9
27,2018,4,1155,陕西,feabbf46658382b9
24,2018,1,115,黑龙江,02aab221aabc03b9
25,2018,2,91,黑龙江,02aab221aabc03b9
26,2018,3,111,黑龙江,02aab221aabc03b9
27,2018,4,112,黑龙江,02aab221aabc03b9
24,2018,1,31,黑龙江,04e66e578f653ab9
25,2018,2,25,黑龙江,04e66e578f653ab9
26,2018,3,54,黑龙江,04e66e578f653ab9
27,2018,4,55,黑龙江,04e66e578f653ab9
24,2018,1,64,黑龙江,06880909932890ca
25,2018,2,29,黑龙江,06880909932890ca
26,2018,3,90,黑龙江,06880909932890ca
27,2018,4,88,黑龙江,06880909932890ca
24,2018,1,826,黑龙江,0797526c057dcf5b
25,2018,2,806,黑龙江,0797526c057dcf5b
26,2018,3,1269,黑龙江,0797526c057dcf5b
27,2018,4,1306,黑龙江,0797526c057dcf5b
24,2018,1,3,黑龙江,12f8b7e14947c34d
25,2018,2,13,黑龙江,12f8b7e14947c34d
26,2018,3,103,黑龙江,12f8b7e14947c34d
27,2018,4,99,黑龙江,12f8b7e14947c34d
24,2018,1,27,黑龙江,17363f08d683d52b
25,2018,2,-2,黑龙江,17363f08d683d52b
26,2018,3,40,黑龙江,17363f08d683d52b
27,2018,4,31,黑龙江,17363f08d683d52b
24,2018,1,487,黑龙江,17bc272c93f19d56
25,2018,2,506,黑龙江,17bc272c93f19d56
26,2018,3,676,黑龙江,17bc272c93f19d56
27,2018,4,675,黑龙江,17bc272c93f19d56
24,2018,1,78,黑龙江,212083a9246d2fd3
25,2018,2,42,黑龙江,212083a9246d2fd3
26,2018,3,112,黑龙江,212083a9246d2fd3
27,2018,4,112,黑龙江,212083a9246d2fd3
24,2018,1,80,黑龙江,28e29f2c03dcd84c
25,2018,2,55,黑龙江,28e29f2c03dcd84c
26,2018,3,100,黑龙江,28e29f2c03dcd84c
27,2018,4,97,黑龙江,28e29f2c03dcd84c
24,2018,1,488,黑龙江,2a2ab41f8f6ff1cb
25,2018,2,391,黑龙江,2a2ab41f8f6ff1cb
26,2018,3,673,黑龙江,2a2ab41f8f6ff1cb
27,2018,4,688,黑龙江,2a2ab41f8f6ff1cb
24,2018,1,324,黑龙江,2d0d2c3403909fdb
25,2018,2,161,黑龙江,2d0d2c3403909fdb
