,regYear,regMonth,popularity,province,model
26,2018,3,78,重庆,7aab7fca2470987e
27,2018,4,80,重庆,7aab7fca2470987e
24,2018,1,982,重庆,7cf283430b3b5e38
25,2018,2,1184,重庆,7cf283430b3b5e38
26,2018,3,1134,重庆,7cf283430b3b5e38
27,2018,4,1138,重庆,7cf283430b3b5e38
24,2018,1,818,重庆,8c915fe4632fb9fa
25,2018,2,985,重庆,8c915fe4632fb9fa
26,2018,3,1012,重庆,8c915fe4632fb9fa
27,2018,4,1030,重庆,8c915fe4632fb9fa
24,2018,1,370,重庆,936168bd4850913d
25,2018,2,376,重庆,936168bd4850913d
26,2018,3,602,重庆,936168bd4850913d
27,2018,4,617,重庆,936168bd4850913d
24,2018,1,615,重庆,97f15de12cfabbd5
25,2018,2,798,重庆,97f15de12cfabbd5
26,2018,3,645,重庆,97f15de12cfabbd5
27,2018,4,648,重庆,97f15de12cfabbd5
24,2018,1,326,重庆,9c1c7ee8ebdda299
25,2018,2,356,重庆,9c1c7ee8ebdda299
26,2018,3,508,重庆,9c1c7ee8ebdda299
27,2018,4,517,重庆,9c1c7ee8ebdda299
24,2018,1,958,重庆,a207df29ec9583f0
25,2018,2,1150,重庆,a207df29ec9583f0
26,2018,3,1144,重庆,a207df29ec9583f0
27,2018,4,1159,重庆,a207df29ec9583f0
24,2018,1,294,重庆,a28bb927b6fcb33c
25,2018,2,334,重庆,a28bb927b6fcb33c
26,2018,3,284,重庆,a28bb927b6fcb33c
27,2018,4,274,重庆,a28bb927b6fcb33c
24,2018,1,208,重庆,a432c483b5beb856
25,2018,2,238,重庆,a432c483b5beb856
26,2018,3,186,重庆,a432c483b5beb856
27,2018,4,180,重庆,a432c483b5beb856
24,2018,1,567,重庆,a9a43d1a7ecbe75d
25,2018,2,573,重庆,a9a43d1a7ecbe75d
26,2018,3,862,重庆,a9a43d1a7ecbe75d
27,2018,4,888,重庆,a9a43d1a7ecbe75d
24,2018,1,1519,重庆,af6f4f548684e14d
25,2018,2,1865,重庆,af6f4f548684e14d
26,2018,3,1533,重庆,af6f4f548684e14d
27,2018,4,1540,重庆,af6f4f548684e14d
24,2018,1,2194,重庆,b25c4e2e3856af22
25,2018,2,2624,重庆,b25c4e2e3856af22
26,2018,3,2557,重庆,b25c4e2e3856af22
27,2018,4,2627,重庆,b25c4e2e3856af22
24,2018,1,2942,重庆,b4be3a4917289c82
25,2018,2,3472,重庆,b4be3a4917289c82
26,2018,3,3847,重庆,b4be3a4917289c82
27,2018,4,3845,重庆,b4be3a4917289c82
24,2018,1,2449,重庆,bb9fbec9a2833839
25,2018,2,2742,重庆,bb9fbec9a2833839
26,2018,3,3170,重庆,bb9fbec9a2833839
27,2018,4,3269,重庆,bb9fbec9a2833839
24,2018,1,885,重庆,c06a2a387c0ee510
25,2018,2,994,重庆,c06a2a387c0ee510
26,2018,3,1207,重庆,c06a2a387c0ee510
27,2018,4,1259,重庆,c06a2a387c0ee510
24,2018,1,324,重庆,c6833cb891626c17
25,2018,2,381,重庆,c6833cb891626c17
26,2018,3,229,重庆,c6833cb891626c17
27,2018,4,214,重庆,c6833cb891626c17
24,2018,1,163,重庆,c6cd4e0e073f5ac2
25,2018,2,204,重庆,c6cd4e0e073f5ac2
26,2018,3,156,重庆,c6cd4e0e073f5ac2
27,2018,4,147,重庆,c6cd4e0e073f5ac2
24,2018,1,632,重庆,cc21c7e91a3b5a0c
25,2018,2,782,重庆,cc21c7e91a3b5a0c
26,2018,3,686,重庆,cc21c7e91a3b5a0c
27,2018,4,696,重庆,cc21c7e91a3b5a0c
24,2018,1,499,重庆,cd5841d44fd7625e
25,2018,2,646,重庆,cd5841d44fd7625e
26,2018,3,542,重庆,cd5841d44fd7625e
27,2018,4,538,重庆,cd5841d44fd7625e
24,2018,1,1287,重庆,d0f245b8781e3631
25,2018,2,1350,重庆,d0f245b8781e3631
26,2018,3,1349,重庆,d0f245b8781e3631
27,2018,4,1352,重庆,d0f245b8781e3631
24,2018,1,1956,重庆,d4efbebb087fd03f
25,2018,2,2061,重庆,d4efbebb087fd03f
26,2018,3,3080,重庆,d4efbebb087fd03f
27,2018,4,3211,重庆,d4efbebb087fd03f
24,2018,1,3824,重庆,da457d15788fe8ee
25,2018,2,4201,重庆,da457d15788fe8ee
26,2018,3,4402,重庆,da457d15788fe8ee
27,2018,4,4620,重庆,da457d15788fe8ee
24,2018,1,398,重庆,dff803b4024d261d
25,2018,2,467,重庆,dff803b4024d261d
26,2018,3,488,重庆,dff803b4024d261d
27,2018,4,493,重庆,dff803b4024d261d
24,2018,1,1124,重庆,ea489c253676aafc
25,2018,2,1253,重庆,ea489c253676aafc
26,2018,3,1645,重庆,ea489c253676aafc
27,2018,4,1661,重庆,ea489c253676aafc
24,2018,1,3153,重庆,ef76a85c4b39f693
25,2018,2,3825,重庆,ef76a85c4b39f693
26,2018,3,3382,重庆,ef76a85c4b39f693
27,2018,4,3412,重庆,ef76a85c4b39f693
24,2018,1,829,重庆,f270f6a489c6a9d7
25,2018,2,1046,重庆,f270f6a489c6a9d7
26,2018,3,851,重庆,f270f6a489c6a9d7
27,2018,4,846,重庆,f270f6a489c6a9d7
24,2018,1,1767,重庆,f5d69960089c3614
25,2018,2,2000,重庆,f5d69960089c3614
26,2018,3,2174,重庆,f5d69960089c3614
27,2018,4,2226,重庆,f5d69960089c3614
24,2018,1,1453,重庆,f8a6975573af1b33
25,2018,2,1794,重庆,f8a6975573af1b33
26,2018,3,968,重庆,f8a6975573af1b33
27,2018,4,909,重庆,f8a6975573af1b33
24,2018,1,1506,重庆,fc32b1a017b34efe
25,2018,2,1848,重庆,fc32b1a017b34efe
26,2018,3,1383,重庆,fc32b1a017b34efe
27,2018,4,1298,重庆,fc32b1a017b34efe
24,2018,1,713,重庆,fde95ea242abd896
25,2018,2,905,重庆,fde95ea242abd896
26,2018,3,514,重庆,fde95ea242abd896
27,2018,4,500,重庆,fde95ea242abd896
24,2018,1,5748,重庆,feabbf46658382b9
25,2018,2,6990,重庆,feabbf46658382b9
26,2018,3,4805,重庆,feabbf46658382b9
27,2018,4,4813,重庆,feabbf46658382b9
24,2018,1,529,陕西,02aab221aabc03b9
25,2018,2,576,陕西,02aab221aabc03b9
26,2018,3,537,陕西,02aab221aabc03b9
27,2018,4,550,陕西,02aab221aabc03b9
24,2018,1,913,陕西,04e66e578f653ab9
25,2018,2,510,陕西,04e66e578f653ab9
26,2018,3,568,陕西,04e66e578f653ab9
27,2018,4,572,陕西,04e66e578f653ab9
24,2018,1,613,陕西,06880909932890ca
25,2018,2,775,陕西,06880909932890ca
26,2018,3,496,陕西,06880909932890ca
27,2018,4,473,陕西,06880909932890ca
24,2018,1,651,陕西,0797526c057dcf5b
25,2018,2,778,陕西,0797526c057dcf5b
26,2018,3,595,陕西,0797526c057dcf5b
27,2018,4,599,陕西,0797526c057dcf5b
24,2018,1,1671,陕西,12f8b7e14947c34d
25,2018,2,2083,陕西,12f8b7e14947c34d
26,2018,3,1966,陕西,12f8b7e14947c34d
27,2018,4,1945,陕西,12f8b7e14947c34d
24,2018,1,1249,陕西,17363f08d683d52b
25,2018,2,1496,陕西,17363f08d683d52b
26,2018,3,853,陕西,17363f08d683d52b
27,2018,4,752,陕西,17363f08d683d52b
24,2018,1,5325,陕西,17bc272c93f19d56
25,2018,2,6397,陕西,17bc272c93f19d56
26,2018,3,3823,陕西,17bc272c93f19d56
27,2018,4,3699,陕西,17bc272c93f19d56
24,2018,1,2447,陕西,212083a9246d2fd3
25,2018,2,2695,陕西,212083a9246d2fd3
26,2018,3,2002,陕西,212083a9246d2fd3
27,2018,4,1984,陕西,212083a9246d2fd3
24,2018,1,578,陕西,28e29f2c03dcd84c
25,2018,2,700,陕西,28e29f2c03dcd84c
26,2018,3,636,陕西,28e29f2c03dcd84c
27,2018,4,643,陕西,28e29f2c03dcd84c
24,2018,1,3384,陕西,2a2ab41f8f6ff1cb
25,2018,2,4142,陕西,2a2ab41f8f6ff1cb
26,2018,3,2878,陕西,2a2ab41f8f6ff1cb
27,2018,4,2954,陕西,2a2ab41f8f6ff1cb
24,2018,1,879,陕西,2d0d2c3403909fdb
25,2018,2,1131,陕西,2d0d2c3403909fdb
26,2018,3,719,陕西,2d0d2c3403909fdb
27,2018,4,697,陕西,2d0d2c3403909fdb
24,2018,1,192,陕西,346393c2c6305fb1
25,2018,2,185,陕西,346393c2c6305fb1
26,2018,3,214,陕西,346393c2c6305fb1
27,2018,4,214,陕西,346393c2c6305fb1
24,2018,1,1509,陕西,37aa9169b575ef79
25,2018,2,1691,陕西,37aa9169b575ef79
26,2018,3,1307,陕西,37aa9169b575ef79
27,2018,4,1286,陕西,37aa9169b575ef79
24,2018,1,1368,陕西,3c974920a76ac9c1
25,2018,2,1549,陕西,3c974920a76ac9c1
26,2018,3,788,陕西,3c974920a76ac9c1
27,2018,4,746,陕西,3c974920a76ac9c1
24,2018,1,2172,陕西,3d7554f1f56dd664
25,2018,2,2741,陕西,3d7554f1f56dd664
26,2018,3,2085,陕西,3d7554f1f56dd664
27,2018,4,2092,陕西,3d7554f1f56dd664
24,2018,1,839,陕西,3e21824be728cbec
25,2018,2,1007,陕西,3e21824be728cbec
26,2018,3,723,陕西,3e21824be728cbec
27,2018,4,677,陕西,3e21824be728cbec
24,2018,1,1761,陕西,4a103c30d593fbbe
25,2018,2,2113,陕西,4a103c30d593fbbe
26,2018,3,1675,陕西,4a103c30d593fbbe
27,2018,4,1610,陕西,4a103c30d593fbbe
24,2018,1,988,陕西,4f79773e600518a6
25,2018,2,1129,陕西,4f79773e600518a6
26,2018,3,671,陕西,4f79773e600518a6
27,2018,4,618,陕西,4f79773e600518a6
24,2018,1,1864,陕西,54fc07138d70374c
25,2018,2,2351,陕西,54fc07138d70374c
26,2018,3,1363,陕西,54fc07138d70374c
27,2018,4,1302,陕西,54fc07138d70374c
24,2018,1,127,陕西,5b1c11c3efed5312
25,2018,2,141,陕西,5b1c11c3efed5312
26,2018,3,16,陕西,5b1c11c3efed5312
27,2018,4,-36,陕西,5b1c11c3efed5312
24,2018,1,910,陕西,5d7fb682edd0f937
25,2018,2,978,陕西,5d7fb682edd0f937
26,2018,3,1083,陕西,5d7fb682edd0f937
27,2018,4,1094,陕西,5d7fb682edd0f937
24,2018,1,3227,陕西,6155b214590c66e6
25,2018,2,3661,陕西,6155b214590c66e6
26,2018,3,3450,陕西,6155b214590c66e6
27,2018,4,3418,陕西,6155b214590c66e6
24,2018,1,479,陕西,61e73e32ad101892
25,2018,2,553,陕西,61e73e32ad101892
26,2018,3,490,陕西,61e73e32ad101892
27,2018,4,499,陕西,61e73e32ad101892
24,2018,1,2865,陕西,63065128401bb3ff
25,2018,2,3241,陕西,63065128401bb3ff
26,2018,3,2799,陕西,63065128401bb3ff
27,2018,4,2800,陕西,63065128401bb3ff
24,2018,1,1851,陕西,6858d6dfe680bdf7
25,2018,2,2406,陕西,6858d6dfe680bdf7
26,2018,3,1254,陕西,6858d6dfe680bdf7
27,2018,4,1200,陕西,6858d6dfe680bdf7
24,2018,1,919,陕西,7023efdab9cedc03
25,2018,2,1013,陕西,7023efdab9cedc03
26,2018,3,829,陕西,7023efdab9cedc03
27,2018,4,806,陕西,7023efdab9cedc03
24,2018,1,2796,陕西,7245e0ee27b195cd
25,2018,2,3013,陕西,7245e0ee27b195cd
26,2018,3,3045,陕西,7245e0ee27b195cd
27,2018,4,3128,陕西,7245e0ee27b195cd
24,2018,1,5346,陕西,79de4e4b24c35b04
25,2018,2,6492,陕西,79de4e4b24c35b04
26,2018,3,3413,陕西,79de4e4b24c35b04
27,2018,4,3424,陕西,79de4e4b24c35b04
24,2018,1,554,陕西,7a7885e2d7c00bcf
25,2018,2,816,陕西,7a7885e2d7c00bcf
26,2018,3,684,陕西,7a7885e2d7c00bcf
27,2018,4,677,陕西,7a7885e2d7c00bcf
24,2018,1,189,陕西,7aab7fca2470987e
25,2018,2,207,陕西,7aab7fca2470987e
26,2018,3,197,陕西,7aab7fca2470987e
27,2018,4,194,陕西,7aab7fca2470987e
24,2018,1,1756,陕西,7cf283430b3b5e38
25,2018,2,2052,陕西,7cf283430b3b5e38
26,2018,3,1826,陕西,7cf283430b3b5e38
27,2018,4,1828,陕西,7cf283430b3b5e38
24,2018,1,1247,陕西,8c915fe4632fb9fa
25,2018,2,1352,陕西,8c915fe4632fb9fa
26,2018,3,1200,陕西,8c915fe4632fb9fa
27,2018,4,1201,陕西,8c915fe4632fb9fa
24,2018,1,98,陕西,936168bd4850913d
25,2018,2,124,陕西,936168bd4850913d
26,2018,3,103,陕西,936168bd4850913d
27,2018,4,103,陕西,936168bd4850913d
24,2018,1,1278,陕西,97f15de12cfabbd5
25,2018,2,1520,陕西,97f15de12cfabbd5
26,2018,3,1134,陕西,97f15de12cfabbd5
27,2018,4,1126,陕西,97f15de12cfabbd5
24,2018,1,147,陕西,9c1c7ee8ebdda299
25,2018,2,184,陕西,9c1c7ee8ebdda299
26,2018,3,190,陕西,9c1c7ee8ebdda299
27,2018,4,169,陕西,9c1c7ee8ebdda299
24,2018,1,1347,陕西,a207df29ec9583f0
25,2018,2,1598,陕西,a207df29ec9583f0
26,2018,3,1480,陕西,a207df29ec9583f0
27,2018,4,1498,陕西,a207df29ec9583f0
24,2018,1,695,陕西,a28bb927b6fcb33c
25,2018,2,719,陕西,a28bb927b6fcb33c
26,2018,3,722,陕西,a28bb927b6fcb33c
27,2018,4,728,陕西,a28bb927b6fcb33c
24,2018,1,183,陕西,a432c483b5beb856
25,2018,2,232,陕西,a432c483b5beb856
26,2018,3,160,陕西,a432c483b5beb856
27,2018,4,154,陕西,a432c483b5beb856
24,2018,1,1193,陕西,a9a43d1a7ecbe75d
25,2018,2,1240,陕西,a9a43d1a7ecbe75d
26,2018,3,1868,陕西,a9a43d1a7ecbe75d
27,2018,4,1913,陕西,a9a43d1a7ecbe75d
24,2018,1,1845,陕西,af6f4f548684e14d
25,2018,2,2123,陕西,af6f4f548684e14d
26,2018,3,1464,陕西,af6f4f548684e14d
27,2018,4,1426,陕西,af6f4f548684e14d
24,2018,1,2144,陕西,b25c4e2e3856af22
25,2018,2,2824,陕西,b25c4e2e3856af22
26,2018,3,1806,陕西,b25c4e2e3856af22
27,2018,4,1775,陕西,b25c4e2e3856af22
24,2018,1,2894,陕西,b4be3a4917289c82
25,2018,2,3676,陕西,b4be3a4917289c82
26,2018,3,2721,陕西,b4be3a4917289c82
27,2018,4,2701,陕西,b4be3a4917289c82
24,2018,1,2278,陕西,bb9fbec9a2833839
25,2018,2,2844,陕西,bb9fbec9a2833839
26,2018,3,1947,陕西,bb9fbec9a2833839
27,2018,4,1939,陕西,bb9fbec9a2833839
24,2018,1,1063,陕西,c06a2a387c0ee510
25,2018,2,1195,陕西,c06a2a387c0ee510
26,2018,3,1001,陕西,c06a2a387c0ee510
27,2018,4,1023,陕西,c06a2a387c0ee510
24,2018,1,564,陕西,c6833cb891626c17
25,2018,2,614,陕西,c6833cb891626c17
26,2018,3,434,陕西,c6833cb891626c17
27,2018,4,407,陕西,c6833cb891626c17
24,2018,1,156,陕西,c6cd4e0e073f5ac2
25,2018,2,237,陕西,c6cd4e0e073f5ac2
26,2018,3,133,陕西,c6cd4e0e073f5ac2
27,2018,4,96,陕西,c6cd4e0e073f5ac2
24,2018,1,1221,陕西,cc21c7e91a3b5a0c
25,2018,2,1617,陕西,cc21c7e91a3b5a0c
26,2018,3,1229,陕西,cc21c7e91a3b5a0c
27,2018,4,1211,陕西,cc21c7e91a3b5a0c
24,2018,1,692,陕西,cd5841d44fd7625e
25,2018,2,793,陕西,cd5841d44fd7625e
26,2018,3,675,陕西,cd5841d44fd7625e
27,2018,4,651,陕西,cd5841d44fd7625e
24,2018,1,1162,陕西,d0f245b8781e3631
25,2018,2,1129,陕西,d0f245b8781e3631
26,2018,3,1226,陕西,d0f245b8781e3631
27,2018,4,1180,陕西,d0f245b8781e3631
24,2018,1,2920,陕西,d4efbebb087fd03f
25,2018,2,3069,陕西,d4efbebb087fd03f
26,2018,3,4827,陕西,d4efbebb087fd03f
27,2018,4,5032,陕西,d4efbebb087fd03f
24,2018,1,3940,陕西,da457d15788fe8ee
25,2018,2,4508,陕西,da457d15788fe8ee
26,2018,3,3308,陕西,da457d15788fe8ee
27,2018,4,3305,陕西,da457d15788fe8ee
24,2018,1,259,陕西,dff803b4024d261d
25,2018,2,307,陕西,dff803b4024d261d
26,2018,3,336,陕西,dff803b4024d261d
27,2018,4,343,陕西,dff803b4024d261d
24,2018,1,1184,陕西,ea489c253676aafc
25,2018,2,1321,陕西,ea489c253676aafc
26,2018,3,1203,陕西,ea489c253676aafc
27,2018,4,1192,陕西,ea489c253676aafc
24,2018,1,4462,陕西,ef76a85c4b39f693
25,2018,2,5271,陕西,ef76a85c4b39f693
26,2018,3,3496,陕西,ef76a85c4b39f693
27,2018,4,3463,陕西,ef76a85c4b39f693
24,2018,1,776,陕西,f270f6a489c6a9d7
25,2018,2,904,陕西,f270f6a489c6a9d7
26,2018,3,542,陕西,f270f6a489c6a9d7
27,2018,4,516,陕西,f270f6a489c6a9d7
24,2018,1,2075,陕西,f5d69960089c3614
25,2018,2,2313,陕西,f5d69960089c3614
26,2018,3,2004,陕西,f5d69960089c3614
27,2018,4,2023,陕西,f5d69960089c3614
24,2018,1,2053,陕西,f8a6975573af1b33
25,2018,2,2441,陕西,f8a6975573af1b33
26,2018,3,1215,陕西,f8a6975573af1b33
27,2018,4,1132,陕西,f8a6975573af1b33
24,2018,1,1715,陕西,fc32b1a017b34efe
25,2018,2,1936,陕西,fc32b1a017b34efe
26,2018,3,1495,陕西,fc32b1a017b34efe
27,2018,4,1387,陕西,fc32b1a017b34efe
24,2018,1,1355,陕西,fde95ea242abd896
25,2018,2,1653,陕西,fde95ea242abd896
26,2018,3,829,陕西,fde95ea242abd896
27,2018,4,785,陕西,fde95ea242abd896
24,2018,1,6550,陕西,feabbf46658382b9
25,2018,2,7375,陕西,feabbf46658382b9
26,2018,3,4747,陕西,feabbf46658382b9
27,2018,4,4665,陕西,feabbf46658382b9
24,2018,1,344,黑龙江,02aab221aabc03b9
25,2018,2,333,黑龙江,02aab221aabc03b9
26,2018,3,306,黑龙江,02aab221aabc03b9
27,2018,4,308,黑龙江,02aab221aabc03b9
24,2018,1,214,黑龙江,04e66e578f653ab9
25,2018,2,159,黑龙江,04e66e578f653ab9
26,2018,3,445,黑龙江,04e66e578f653ab9
27,2018,4,452,黑龙江,04e66e578f653ab9
24,2018,1,350,黑龙江,06880909932890ca
25,2018,2,397,黑龙江,06880909932890ca
26,2018,3,324,黑龙江,06880909932890ca
27,2018,4,315,黑龙江,06880909932890ca
24,2018,1,613,黑龙江,0797526c057dcf5b
25,2018,2,659,黑龙江,0797526c057dcf5b
26,2018,3,570,黑龙江,0797526c057dcf5b
27,2018,4,579,黑龙江,0797526c057dcf5b
24,2018,1,683,黑龙江,12f8b7e14947c34d
25,2018,2,783,黑龙江,12f8b7e14947c34d
26,2018,3,755,黑龙江,12f8b7e14947c34d
27,2018,4,756,黑龙江,12f8b7e14947c34d
24,2018,1,1381,黑龙江,17363f08d683d52b
25,2018,2,1286,黑龙江,17363f08d683d52b
26,2018,3,909,黑龙江,17363f08d683d52b
27,2018,4,830,黑龙江,17363f08d683d52b
24,2018,1,2751,黑龙江,17bc272c93f19d56
25,2018,2,3314,黑龙江,17bc272c93f19d56
26,2018,3,2243,黑龙江,17bc272c93f19d56
27,2018,4,2241,黑龙江,17bc272c93f19d56
24,2018,1,1092,黑龙江,212083a9246d2fd3
25,2018,2,1180,黑龙江,212083a9246d2fd3
26,2018,3,1014,黑龙江,212083a9246d2fd3
27,2018,4,992,黑龙江,212083a9246d2fd3
24,2018,1,226,黑龙江,28e29f2c03dcd84c
25,2018,2,238,黑龙江,28e29f2c03dcd84c
26,2018,3,254,黑龙江,28e29f2c03dcd84c
27,2018,4,256,黑龙江,28e29f2c03dcd84c
24,2018,1,5226,黑龙江,2a2ab41f8f6ff1cb
25,2018,2,4541,黑龙江,2a2ab41f8f6ff1cb
26,2018,3,4076,黑龙江,2a2ab41f8f6ff1cb
27,2018,4,4266,黑龙江,2a2ab41f8f6ff1cb
24,2018,1,891,黑龙江,2d0d2c3403909fdb
25,2018,2,1048,黑龙江,2d0d2c3403909fdb
26,2018,3,736,黑龙江,2d0d2c3403909fdb
27,2018,4,724,黑龙江,2d0d2c3403909fdb
24,2018,1,263,黑龙江,346393c2c6305fb1
25,2018,2,272,黑龙江,346393c2c6305fb1
26,2018,3,288,黑龙江,346393c2c6305fb1
27,2018,4,287,黑龙江,346393c2c6305fb1
24,2018,1,2137,黑龙江,37aa9169b575ef79
25,2018,2,2378,黑龙江,37aa9169b575ef79
26,2018,3,1907,黑龙江,37aa9169b575ef79
27,2018,4,1914,黑龙江,37aa9169b575ef79
24,2018,1,1454,黑龙江,3c974920a76ac9c1
25,2018,2,1555,黑龙江,3c974920a76ac9c1
26,2018,3,1014,黑龙江,3c974920a76ac9c1
27,2018,4,975,黑龙江,3c974920a76ac9c1
24,2018,1,2605,黑龙江,3d7554f1f56dd664
25,2018,2,3006,黑龙江,3d7554f1f56dd664
26,2018,3,2538,黑龙江,3d7554f1f56dd664
27,2018,4,2576,黑龙江,3d7554f1f56dd664
24,2018,1,506,黑龙江,3e21824be728cbec
25,2018,2,637,黑龙江,3e21824be728cbec
26,2018,3,520,黑龙江,3e21824be728cbec
27,2018,4,497,黑龙江,3e21824be728cbec
24,2018,1,2221,黑龙江,4a103c30d593fbbe
25,2018,2,2456,黑龙江,4a103c30d593fbbe
26,2018,3,2056,黑龙江,4a103c30d593fbbe
27,2018,4,2000,黑龙江,4a103c30d593fbbe
24,2018,1,641,黑龙江,4f79773e600518a6
25,2018,2,694,黑龙江,4f79773e600518a6
26,2018,3,526,黑龙江,4f79773e600518a6
27,2018,4,497,黑龙江,4f79773e600518a6
24,2018,1,2030,黑龙江,54fc07138d70374c
25,2018,2,2215,黑龙江,54fc07138d70374c
26,2018,3,1605,黑龙江,54fc07138d70374c
27,2018,4,1585,黑龙江,54fc07138d70374c
24,2018,1,40,黑龙江,5b1c11c3efed5312
25,2018,2,81,黑龙江,5b1c11c3efed5312
26,2018,3,19,黑龙江,5b1c11c3efed5312
27,2018,4,-18,黑龙江,5b1c11c3efed5312
24,2018,1,660,黑龙江,5d7fb682edd0f937
25,2018,2,691,黑龙江,5d7fb682edd0f937
26,2018,3,775,黑龙江,5d7fb682edd0f937
27,2018,4,781,黑龙江,5d7fb682edd0f937
24,2018,1,3116,黑龙江,6155b214590c66e6
25,2018,2,3257,黑龙江,6155b214590c66e6
26,2018,3,3333,黑龙江,6155b214590c66e6
27,2018,4,3307,黑龙江,6155b214590c66e6
24,2018,1,327,黑龙江,61e73e32ad101892
25,2018,2,376,黑龙江,61e73e32ad101892
26,2018,3,355,黑龙江,61e73e32ad101892
27,2018,4,362,黑龙江,61e73e32ad101892
24,2018,1,1310,黑龙江,63065128401bb3ff
25,2018,2,1475,黑龙江,63065128401bb3ff
26,2018,3,1362,黑龙江,63065128401bb3ff
27,2018,4,1393,黑龙江,63065128401bb3ff
24,2018,1,957,黑龙江,6858d6dfe680bdf7
25,2018,2,1088,黑龙江,6858d6dfe680bdf7
26,2018,3,717,黑龙江,6858d6dfe680bdf7
27,2018,4,698,黑龙江,6858d6dfe680bdf7
24,2018,1,670,黑龙江,7023efdab9cedc03
25,2018,2,624,黑龙江,7023efdab9cedc03
26,2018,3,636,黑龙江,7023efdab9cedc03
27,2018,4,635,黑龙江,7023efdab9cedc03
24,2018,1,1450,黑龙江,7245e0ee27b195cd
25,2018,2,1445,黑龙江,7245e0ee27b195cd
26,2018,3,1590,黑龙江,7245e0ee27b195cd
27,2018,4,1645,黑龙江,7245e0ee27b195cd
24,2018,1,4575,黑龙江,79de4e4b24c35b04
25,2018,2,5316,黑龙江,79de4e4b24c35b04
26,2018,3,3527,黑龙江,79de4e4b24c35b04
27,2018,4,3529,黑龙江,79de4e4b24c35b04
24,2018,1,404,黑龙江,7a7885e2d7c00bcf
25,2018,2,511,黑龙江,7a7885e2d7c00bcf
26,2018,3,533,黑龙江,7a7885e2d7c00bcf
27,2018,4,528,黑龙江,7a7885e2d7c00bcf
24,2018,1,313,黑龙江,7aab7fca2470987e
25,2018,2,318,黑龙江,7aab7fca2470987e
26,2018,3,332,黑龙江,7aab7fca2470987e
27,2018,4,325,黑龙江,7aab7fca2470987e
24,2018,1,931,黑龙江,7cf283430b3b5e38
25,2018,2,1049,黑龙江,7cf283430b3b5e38
26,2018,3,1034,黑龙江,7cf283430b3b5e38
27,2018,4,1024,黑龙江,7cf283430b3b5e38
24,2018,1,1141,黑龙江,8c915fe4632fb9fa
25,2018,2,1290,黑龙江,8c915fe4632fb9fa
26,2018,3,1262,黑龙江,8c915fe4632fb9fa
27,2018,4,1275,黑龙江,8c915fe4632fb9fa
24,2018,1,75,黑龙江,936168bd4850913d
25,2018,2,96,黑龙江,936168bd4850913d
26,2018,3,91,黑龙江,936168bd4850913d
27,2018,4,88,黑龙江,936168bd4850913d
24,2018,1,2059,黑龙江,97f15de12cfabbd5
25,2018,2,2444,黑龙江,97f15de12cfabbd5
26,2018,3,1920,黑龙江,97f15de12cfabbd5
27,2018,4,1937,黑龙江,97f15de12cfabbd5
24,2018,1,271,黑龙江,9c1c7ee8ebdda299
25,2018,2,333,黑龙江,9c1c7ee8ebdda299
26,2018,3,357,黑龙江,9c1c7ee8ebdda299
27,2018,4,342,黑龙江,9c1c7ee8ebdda299
24,2018,1,931,黑龙江,a207df29ec9583f0
25,2018,2,995,黑龙江,a207df29ec9583f0
26,2018,3,1025,黑龙江,a207df29ec9583f0
27,2018,4,1057,黑龙江,a207df29ec9583f0
24,2018,1,554,黑龙江,a28bb927b6fcb33c
25,2018,2,618,黑龙江,a28bb927b6fcb33c
26,2018,3,608,黑龙江,a28bb927b6fcb33c
27,2018,4,597,黑龙江,a28bb927b6fcb33c
24,2018,1,112,黑龙江,a432c483b5beb856
25,2018,2,128,黑龙江,a432c483b5beb856
26,2018,3,106,黑龙江,a432c483b5beb856
27,2018,4,102,黑龙江,a432c483b5beb856
24,2018,1,626,黑龙江,a9a43d1a7ecbe75d
25,2018,2,614,黑龙江,a9a43d1a7ecbe75d
26,2018,3,960,黑龙江,a9a43d1a7ecbe75d
27,2018,4,991,黑龙江,a9a43d1a7ecbe75d
24,2018,1,1237,黑龙江,af6f4f548684e14d
25,2018,2,1363,黑龙江,af6f4f548684e14d
26,2018,3,973,黑龙江,af6f4f548684e14d
27,2018,4,951,黑龙江,af6f4f548684e14d
24,2018,1,1691,黑龙江,b25c4e2e3856af22
25,2018,2,2098,黑龙江,b25c4e2e3856af22
26,2018,3,1560,黑龙江,b25c4e2e3856af22
27,2018,4,1545,黑龙江,b25c4e2e3856af22
24,2018,1,1764,黑龙江,b4be3a4917289c82
25,2018,2,1955,黑龙江,b4be3a4917289c82
26,2018,3,1786,黑龙江,b4be3a4917289c82
27,2018,4,1765,黑龙江,b4be3a4917289c82
24,2018,1,1525,黑龙江,bb9fbec9a2833839
25,2018,2,1573,黑龙江,bb9fbec9a2833839
26,2018,3,1404,黑龙江,bb9fbec9a2833839
27,2018,4,1387,黑龙江,bb9fbec9a2833839
24,2018,1,1066,黑龙江,c06a2a387c0ee510
25,2018,2,1124,黑龙江,c06a2a387c0ee510
26,2018,3,1067,黑龙江,c06a2a387c0ee510
27,2018,4,1090,黑龙江,c06a2a387c0ee510
24,2018,1,345,黑龙江,c6833cb891626c17
25,2018,2,354,黑龙江,c6833cb891626c17
26,2018,3,275,黑龙江,c6833cb891626c17
27,2018,4,253,黑龙江,c6833cb891626c17
